"Date","Author","Verified","Helpful","Title","Body","Rating","Images","Videos","URL","Variation","Style"
"Reviewed in the United States on February 26, 2014","T Rand","yes","-","I thought it was great, my dog doesn't really care","I thought this would last for hours and my dog would go crazy for it like he does with other treats - he does not. My dog is a lab/sheltie mix and I think he's just not interested in the flavor, maybe it if was beef he'd be more interested. I give it to him a for a few minutes each day and he just doesn't seem to care about it. I will not reorder this item.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R38GV5HHNFZLA9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on January 12, 2014","Amanda Smiles","yes","yes","Made my dog sick","We have a 60lb Shepard who goes through bones very quickly. We have yet to find a bone or treat that he cannot eat or destroy within an hour. I had high hopes for this dog chew after reading the reviews and others who said it lasted a long time. However, my dog gobbled up half of it within 15 minutes and I eventually took it away from him because he was eating it too fast. On the plus side, my dog enjoyed the dog chew, unfortunately about 6 hours later (in the middle of the night) he woke us up whining. We took him out and he had horrible diarrhea. The diarrhea continued for the rest of the morning. We threw the rest of the chew out.Our dog doesn't have a particularly sensitive stomach and this is the first time a treat or bone has made him sick. You may want to avoid if you have a dog with a sensitive stomach.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R3KE2SGQ8XX08Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on January 8, 2014","Curious Cook","yes","-","Pretty good for chewer","This lasted a couple days...it's the only treat that wore my Lab out before she finished it, but she came right back to it the next day and polished it off. I microwaved the little remainder and she happily crunched it up. It was, however, super messy, so be prepared to vacuum or feed that part outside - the treat gets puffy and brittle after you microwave it (think chicharrone). I ordered another and it shipped in an envelope and arrived broken, which is no good. You can't return these, so be aware. They're pricey, but good for an occasional treat. I'm guessing they're also pretty calorie dense, so I cut back her normal ration when I give these.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R30YLOOAMO0LQ4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on January 7, 2014","jessica","yes","-","Not so long lasting...","My dogs devoured these in no time! They seemed to really like them, but they were messy and lasted maybe 25 minutes. There was chunks of the chew all over their beds, which they happily gobbled up once finished. From the description and reviews, I guess I was just expecting more.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R7TP8BNF9NUEE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on January 2, 2014","Sherry Garrett","yes","-","Easy come easy go","As with most products in the category, it just doesn't last very long.  It took about 15 minutes for my large Catahoula to eat it.  At least it didn't make him throw up or block his intestines like many of these other products can do.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R3VFHNCFUSC25T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on December 12, 2013","onlineshopaholic","yes","-","Great Chewing snack but don't microwave","My 37lb Husky/Tibetan Spaniel mix loves to gnaw on this and it lasts a pretty long time. He'll work on it anywhere from 5min-45min at a time and try to hide it somewhere behind his dog bed for his next chew session. It's not messy or smelly which is why we love it. However, when the piece gets small enough to be choking hazard, I recommend just throwing it away because microwaving for 45sec as recommended makes it brittle enough for him to bite into little pieces an swallow, and he always throws it up the next day, after the pieces have expanded like rubber in his stomach.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R1ZDHF7QO0C230/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on December 8, 2013","Very Happy Camper","yes","-","Not good for big pups","Choking hazard for big pups. My GSD broke off a chunk in a matter of minutes and we feared he would try to swallow the piece. We had to toss it after about 30 minutes of chewing.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R29L66W0VQ4KVM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on December 6, 2013","sms5","yes","-","Nice idea, but....","These are good if you have the time to be with your dog while she's gnawing away and can limit the times chewed. I say this because these are soooo hard I was terrified teeth would be cracked. I'll still to the deer antlers.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R3O1T8KWNIIVP9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on December 1, 2013","Mara","yes","-","Great for Sick Dog","My little border collie puppy came from a puppy mill. Most likely his mother was on some type of drug to increase her breeding output and to put a long story short my adopted puppy doesn't have enamel on the tips of his teeth. Because of this he needs softer bones.The local nature store recommended this to me and we love it! I purchased it at the nature store first but buy it here on Amazon about once a month. It's much cheaper.The only reason this isn't a five star product is that on occasion my dog will wolf this down to fast and end up vomiting yellow gooze the rest of the night.  Monitor your pet with this when they use it. I like to keep this one up above the kitchen sink and give it to my puppy when he needs a little distraction.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R2C2Y1927WBNGQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on October 22, 2013","kim robertson","yes","-","nicely priced","Excellent bone for dogs of all ages, even puppies. Was recommended by our vet. Lasts longer than any other bone and is safe for the pup's tummy.",4,"-","-","https://www.amazon.com/gp/customer-reviews/RNX71HDIX5QCT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on October 17, 2013","🔹 Catrinka 🔹","yes","yes","Not a good choice for aggressive chewers...but a delicious option for those dogs who savor their chews","You would think that between a 110 lb dog and a 16 lb dog, the big guy would be the most destructive chewer, right?  Not so in our household.Our huge German Shepherd loves these Himalayan Chews every bit as much as our little terrier.  But he holds his gently between his front paws and carefully works on it, softening the chew so that he can scrape off bits of it.  Even this way, he can get it down to a nub in 3-4 hours.Our small terrier, on the other hand, isn't allowed to have these anymore.  For starters, this is the only chew or cookie that she's SO crazy about that she'll try to attack her huge brother shepherd (who she normally loves) to try to get one of these away from him.  Not a good plan...he's patient with her but that only goes so far.  As far as chewing it, she's always been a very aggressive chewer and can demolish one of these quickly.  Because of that, I worry about choking on large chunks and no longer allow her to have them.  This means that the big guy can only have his under supervision.  Otherwise, she'll go racing over and attack him, grab it, and race away before he even knows what hit him.  Then we have a very disproportionate dog squabble on our hands.**IMPORTANT NOTE: Never seal up an already-chewed Himalayan Dog Chew in a plastic bag.  It's important that they dry out between chewing sessions so that they don't get bacteria or mold growing on them.  Since I generally give my shepherd a chew for just an hour or so at a time, he doesn't finish it all at once.  I simply put it up somewhere out of his reach so that air can reach it.What I really like about these (besides my shepherd's enthusiasm when he gets one) is that they don't really get stinky like bully sticks and many other long-chew options.  I also like that this is a Fair Trade product. They're produced by a consortium of about 900 farmers in Nepal using their own yaks and cattle.If you're interested in more details, the company's website goes into detail about how they are made.  In a nutshell, the milk is boiled for hours, then hand-cranked in a centrifuge to remove the fat, then coagulated with lime juice and salt.  The solids are then washed free of the lime and salt and squeezed in burlap bags for weeks to remove the moisture.  Finally, they're cut to shape and strung on rope for drying/cooking with sun and smoke.  The end result are rock-hard chews.  One bit of information I found interesting is that the top 10-15% are taken and marketed as dog chews.  The remaining 85-90% are used for local human consumption.  I keep telling my dogs that they've got it better than most people.  Now, if I could only get them to read this as proof.All natural ingredients: yak milk, cow milk, salt, lime juice.  Contains no chemicals or preservatives.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R9ZOS9NYWTEZT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on September 24, 2013","Tonya","yes","-","dog chew","I liked this product but it took my dog a while to start chewing it. She would carry it around but we had it for a month before she actually chewed it. Wierd. Anyways once she started it the product did hold true to what it states. It lasted a while and held up. Shes a pit and heavy chewer so we were happy with it. Only thing was I tried to Mic it like it says to do when its small and I did it on a glass plate. It didn't work until I put it on a papertowel. Not sure why.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R1FHE8B40CE86Y/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on September 23, 2013","TolkienFan","yes","yes","Finally-- the perfect dog chew!","My Corgi absolutely EATS most dog chews-- rawhide bones, bully sticks, greenies, pig ears, you name it.  Often he will have a rawhide bone knot untied and swallowed in one huge gulp in minutes.  And I always worry about the origin of many of these chews.  I wanted to find a healthy chew toy that would help his teeth and gums that would last more than a few minutes.  Well, I finally found it!  My dog LOVES these chews and they are all natural, all good ingredients-- yak milk, cow milk, salt and lime juice.  I gave him his first one almost three weeks ago and he is still chewing on it!  I told my brother about them and he says the only problem is taking it away from his dog!  My only caution is the size.  I got a ""large""-- not what you'd expect for a Corgi, but it's just the right size.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R29X66VC26NADY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on September 15, 2013","Cathy McMullan","yes","-","Good for heavy chewers","Bought these for my Cairn terrier as he loves chew items.  Lasts long time.  He chews occasionally, as he prefers Bully Sticks, but devours them in one sitting ( a few hours).",4,"-","-","https://www.amazon.com/gp/customer-reviews/R2U4DDD1JCXKUS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on September 4, 2013","P. Cunningham","yes","yes","Cannot sustain even a short drop onto a hard surface without breaking...","Was psyched to receive this as I wanted something to occupy our Basset for longer than a couple minutes.  Excitement turned to disappointment.  He loved it, but it quickly broke into three pieces which I consider choking hazards.  So there they sit, in a bag on the counter, as I can't bear to throw them away because it seems like throwing a 10 dollar bill away, and I can't give them to him because he could choke!  SIGH...**Keep away from tile floor, is my opinion!**",1,"-","-","https://www.amazon.com/gp/customer-reviews/R3NCBIVVP2RF0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on September 2, 2013","JK Pags","yes","-","A bit pricey but my dog loved it!","My 45 lb. Beagle mix loves chewing bones but most treats and rawhides only take her a few minutes to tear through.  I was hesitant to buy this for her based on the price.  However, it has lasted days and she can't get enough of chewing it.  I would definitely buy this dog chew again.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R284D3T6QDJCKK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on August 26, 2013","Stella","yes","-","Lasted longer than expected","It didn't upset our dogs stomach.  We havent found anything that has lasted as long.  it lasted for about an hour. Great treat! We will be buying more.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R2C033MDQBS55A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","-","-"
"Reviewed in the United States on July 27, 2013","Travelin' Queen","yes","-","himalayan dog chew","I first bought this item in our local pet store because my dog is allergic to almost everything and this is what they recommended.  Of course it came with a hefty price sticker.  So I searched amazon for it and there it was a lot cheaper than in the stores and my dogs tear these up.",4,"-","-","https://www.amazon.com/gp/customer-reviews/RLOJ5WD843K5M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on July 18, 2013","John ornellas","yes","yes","Really?","All three of our dogs loved them, but they lasted about 10 minutes...these were very dissappointing for the price you pay!  Plus, it says you can microwave the smaller bits, but those parts were even easier for the dogs to eat!",3,"-","-","https://www.amazon.com/gp/customer-reviews/R1UIEVUC7X47A1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on July 12, 2013","Bocchini2012","yes","yes","Not sure whats up with this product","We have purchased several of these Dog Chews. At first we really were thrilled with these. Our dogs just loved them so much. Also, these last a long time (if you only allow your dog to have access them for limited intervals of time) if you are able to have them all day they will go much faster.It seems not every bone is created equal. The batches all seem different. I have two dogs and there seems to always be one bone that they are very interested in and another that they just won't touch. It isn't that my dogs just want what the other one has because none of them will touch it.It always seem that the one that they are interested in seems to go a lot faster (like it's softer) Maybe it is easier to chew? The one that they didn't want seems to look like it was burnt during the baking process? I don't know. We bought four bones, two of which were highly desired and two that were not. We read that if you soak them in water or broth they will be interested again... this did somewhat work but we had to soak them frequently in order to maintain interest.These chews are pretty pricey, and I want to buy them again I just would like to see more of a consistency in the chews. I think the ones that are burnt are just too hard for my dogs and they hurt them to chew on them (their teeth were bleeding:() So I don't blame them for not being interested. It's too bad because they highly recommended on other sites and I like the benefits that the chew offers to my dogs for their overall health. Maybe in the future this company will offer more consistency in their product and what we received was maybe just a bad batch. As for now I think I will hold off on purchasing again.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R11U7OSMOH5XLH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on July 4, 2013","troncalli01","yes","yes","Would definitely buy again, especially at this price!","The only thing I would do differently next time is get a medium, as one large in one sitting is way too much to be healthy.I took it away from her halfway done to save for another day. But comparing the price of a large to a medium, large was a much better deal!Large Himalayan Cheese ChewI have a 3 years collie/hound mix, female, who is a moderate chewer, more so when it is edible. she used to go through compressed rawhide bones in one sitting, but now they just sit there.5:00 start timelarge enough for her to hold5:06 hardly dented, only looks a little chewed. maybe some small shavings have come off. still chewing strong.5:08 it still hears and even feels as hard as it started, just wet.5:14 one small part of the end is starting to lose its shape. its white and chewed upfirst small chunk crumbled off and swallowed.5:22 and 5:24 a small chunk came off, still lots left, barely dented.5:33 another piece came off5:45 still looks like half or a little more than half is still left5:50 ive stopped monitoring her as the chew is still intact, in a solid safe chewable state, my dog hasnt gotten bored of chewing itor the flavor, seems very constant in chewing. chunks falling off are at the same slow speed.It has over exceeded my expectations as a long lasting dog chew.I would definitely buy again if I got the great price as i did hear on Amazon.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R230RKCHRX24W5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on June 30, 2013","iluvlabs1008","yes","-","Not for a strong chewer","My dog loved this treat.  But for a dog that is quick to chew through most bones this was no problem for her.  She ate the full bone in less than an hour - (2) 30 minute treat times.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R2NG18K1MS9LWI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on June 26, 2013","Kathleen Brougham","yes","-","Not meant for a strong chewer","A friend of mine highly recommended this product so I had raised expectations.  We have a yellow lab who is a very strong chewer and she devoured this bone too quickly...  It did not last at all.....  My friend has a doberman and loves it above all else... So I guess it will just depend on what kind of chewer your dog is.....",2,"-","-","https://www.amazon.com/gp/customer-reviews/R37HNI5FINTAJG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on June 6, 2013","G.P.","yes","yes","Can't leave with dog unattended","Ive purchased about 6 of these.  Dog loves them and it keeps her busy but lately Our dog started to cough after a while.  I just think it might build up.  We continue to give it to her sparingly.",3,"-","-","https://www.amazon.com/gp/customer-reviews/RFDIQCY51BWFD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on May 25, 2013","LisaVert","yes","-","Dog luvs it","Lots of stuff upsets her stomach but not this. She loves this bone.  Also can microwave at the end to make it last longer",4,"-","-","https://www.amazon.com/gp/customer-reviews/RHFQAHLFQ1WLG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on May 20, 2013","Lady Rott","yes","-","BARGIN PURCHASE","This is a good dog chew, healthy, and good quality.  I get it for my Rottie puppy.  I am particular about the products I purchase for my pets and I choose to stick with this.  Himalayan dog chew meets my expectations and can't beat the price (and as a member of the ""PRIME"") I'm sticking with this!",4,"-","-","https://www.amazon.com/gp/customer-reviews/R1UZHLZQ0ARLNM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on April 29, 2013","T.O. Perspective","yes","-","Good, but not long lasting","I purchased this with the hope that it would last longer than a bully stick.  My dog liked the chew but it lasted about the same time as a bully.  So I guess I'll stick with the bully sticks since they are cheaper if purchased in bulk.  It was pretty cool how you could microwave the final piece of the chew and it expanded for a final treat for my dog.",4,"-","-","https://www.amazon.com/gp/customer-reviews/ROL6SHBWEF5W6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on April 27, 2013","Rory Bill","yes","-","Don't drop these on ceramic tile","I like these bones for my Goldens, however: some of them broke when dropped out of their mouths!  That made me uncomfortable with the size thinking that they might ingest the entire thing too quickly.  If they stay in tact, they really last awhile, but I always supervise my guys anyhow.  Have a pup and he's diggin' it!  So much nicer than the chairs;)",4,"-","-","https://www.amazon.com/gp/customer-reviews/R13JASZELNLGV2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on April 21, 2013","Totoro232","yes","-","Little disappointed","I've heard good things about the Himalayan dog chews and even though they are pricey, I decided to purchase two large ones for my 62lb Border Collie/English Setter/Australian Shepherd mix. I wouldn't say that my dog is a strong chewer so I thought it would last at least 2 or more days. I gave one to him for about 2 hours and it was literally GONE!! It didn't even last 2 hours! However, I like that it is made with all natural simple ingredients. Bottom line, I would re-purchase as a treat for my dog but I'm going to stick with my bully sticks and rawhides that last just as long or longer (and not as pricey).",3,"-","-","https://www.amazon.com/gp/customer-reviews/R11D214MNT2K3C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on April 17, 2013","ravpug","yes","-","Work great except for smell","Got two of these for my 4 month old lab pups. They love them. They chew on them every day. I would say the stick is about 6-8 inches long and about one inch in thickness....roughly the size of a small banana. The dogs have had them a week and have barely made a dent. The only negative I have is that they smell like strong smoked cheese and gives the dogs bad breath. I have also noticed my dogs have stinky gas. But I will buy them again.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R2JCZTXRG89ML7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on March 6, 2013","Bob Gooderl","yes","yes","Good product but...","The items arrived broken and one was considerably smaller.  Recommend getting these from a local store to ensure you get the quality.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R2TZEFO8GGYZO7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","-","-"
"Reviewed in the United States on February 19, 2013","KJM","yes","yes","Great new chew toy","These are a great alternative to bully sticks. They don't smell, plus they last a lot longer. My dog would chew threw a bully stick within about 5 minutes, this at least lasts almost a whole day.My only complaint is that they are pretty expensive so not a sustainable regular choice for me, but when I can, I love to get her one to keep her occupied!",4,"-","-","https://www.amazon.com/gp/customer-reviews/R32EAY96XCE7BL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on February 17, 2013","julieandsherman","yes","yes","Not for heavy chewers","I'd been told to try these Himalayan chews for my 8 month old heavy chewer - a 50 lb Nova Scotia Duck Tolling Retriever. I figured if it would actually last a long time, it was worth spending the money on it. It only lasted 45 minutes! Absolutely not worth the money I spent on it.",2,"-","-","https://www.amazon.com/gp/customer-reviews/RB4CP7LAJ1JMY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on February 13, 2013","L. Swamy","yes","yes","dog chew doesn't last","my dog loves this, but it didn't last very long at all. If we left it for him, he'd have gone through the whole thing in a few hours. Also, it breaks on impact, which makes it easier to destroy.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R9UOCLBHTJJXJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on February 10, 2013","Kjohn","yes","yes","My dog LOVES these!","My doberman pup (7 months) loves this treat. Although it does not last all day, it does last longer than the expensive bully sticks that I have been buying for her. Anything that keeps her occupied for an hour or two and does not upset her stomach is worth it to me. I would not hesitate to give one a try. Additionally, I stupidly paid fifteen bucks for the same size stick from a specialty dog product company (via catalog) who I won't name here. 8 or 9 bucks through Amazon is obviously a good deal for this treat.",4,"-","-","https://www.amazon.com/gp/customer-reviews/RMS31HUM2XGP8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on February 8, 2013","CDRUSNRET","yes","yes","OUR SHIH-POO, DOLLY, ABSOLUTELY LOVES IT.","Our, Shih-Poo, Dolly, is almost two, but she still loves to chew like a puppy.  So it has been a challenge to find something that is not only appealing to her, but is safe for her and good for her at the same time.  I think that we have found it with the Himalayan Dog Chew.  She is excited to get it every time that we get it out for her.  We limit her time with it to about an hour no more than twice a day and only when we are watching her, but so far it is a winner.  We ordered one for our older and much larger black lab - rottweiler mix, Trips, but she didn't want to have anything to do with it.  So, Dolly has a replacement when her first one is gone.  We also ordered one for our son's bulldog-pit bull mix, Rudy, and he loves it.  So two out of three of our dogs give it five stars.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3ECH9OEWAE93C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on December 24, 2012","A. Quint","yes","yes","Dog loves it, but not long-lasting","From the description one would expect this would be more along the lines of a bone as far as length of time it would take to wear down.  As other reviewers have noted, however, this wasn't the case.  Unlike some reviewers whose dogs demolished it in an hour, ours (a 40 lb Portuguese Water Dog) did get 4 chewing sessions from it (a total of maybe 2 hours), with the end of each session being of her choosing.  I opted for the large size rather than the medium because it seemed that the medium size was the one where reviewers reported dogs encountering trouble from pieces breaking off.  Small pieces did break off but they were small enough to not cause any problem, and my hunch is that the greater diameter of the large size chew takes care of some of that tendency.  As far as reports of digestive problems from ingesting pieces, our dog encountered none, despite the fact that she has a somewhat sensitive stomach.  One odd thiing that happened was that in handing her the bone after it was half eaten, it dropped on the tile floor and broke completely (and cleanly) in half! As far as buying them again, if the chews were less expensive or lasted longer, I'd probably get them with some regularity. As it is, I think the only time I might buy them would be for our twice yearly cross-country drives,when we could reward  her with it at then end of a long day of being stuck in a car.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R3GPJO8W4LEDW0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on December 18, 2012","D. D. Dibartolo","yes","-","Lasts long!","I am so pleased to have found these bones - we have an 8 month old pup who lovesto chew and this is better than a bully stick as it is harder and lasts.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R2FDE4HNW4CKPB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on November 9, 2012","R. Haun","yes","-","Too expensive and does not last","My dogs are big chewers and I gave this a try.  It barely lasted longer than a normal knee bone I gave them.  Those are gone in a day.  This bone two days.  Sorry, not worth the price when I can get 5 knee bones for the same cost.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R2LQHJ8PGZWV0W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on October 13, 2012","J. Russell","yes","yes","5 out of 6 love them","We have 6 rescue dogs of all shapes and sizes and all but one love the Himalayan Chews.  I imagine even he does eat them but he just doesn't run me over when the box containing them arrives.  I have to always look for deals and bargins because they are a bit costly, but considering how much treats cost, and that I have had to stop giving chicken jerky, well in fact all treats from China that doesn't leave me with a lot of options. Plus it isn't calorie laden and one of our little guys has become pretty chubby since arriving at our house last year. I think the coolest thing though is how you just pop the little pieces that are left behind (little 1/2 inch pieces) in the microwave for 37 seconds and you have yourself a yaky puff.  I just have to save the puffs until I get at least 4 for the little dogs so we don't start anything.  The one downside, aside from the cost, is that they can be noisy when it is lights out. One of our guys decides he wants to go to town on one of the large ones just as we all get tucked in for the night. Then I have to get up and walk around and pick them all up so he can't get to any of them and put them up for the night or I would never get to sleep. Oh, one more con, if you step on them barefoot, ouch. But again, the pros definitely outweigh the cons. My little ones were all getting sick on bully sticks, vomiting, diarrhea, the whole nine yards, but nothing with the Himalayan Chews.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1ZKFI7X5HM9GA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
